FLNC PHLDB2
COL8A1 CIDEB
COL8A1 KRTAP6-3
COL8A1 RHBDD2
COL8A1 GSC2
COL8A1 TRIM35
COL8A1 KRT37
COL8A1 POF1B
COL8A1 C11orf1
COL8A1 SSC4D
COL8A1 KRT82
COL8A1 C9orf24
COL8A1 WFDC5
COL8A1 KRTAP19-2
COL8A1 KPRP
COL8A1 KRTAP9-3
COL8A1 KRTAP12-3
COL8A1 KRTAP13-3
COL8A1 KRTAP5-7
COL8A1 DPEP2NB
COL8A1 NBPF19
BANP C2orf83
BANP BOC
BANP SRARP
BANP TOX
BANP PHF21A
BOC CTNNB1
BOC CDH15
BOC CDH1
BOC CDH2
BOC DAZAP2
BOC LRIF1
BOC RIF1
BOC LXN
BOC CDON
SRARP QRICH1
SRARP NRF1
SRARP FNDC3B
TOX DMRTB1
TOX KRTAP12-1
TOX KRTAP26-1
TOX GRAP
UBE3A PRAG1
UBE3A TCF19
PRAG1 SFN
PRAG1 CHGB
PRAG1 PSAP
RUFY1 PODXL
PRKAB2 SAMD4A
PRKAB2 SPRY1
PRKAB2 ELL2
PRKAB2 TCF19
GFAP PPP1R16B
PRPF3 DHX8
SF3B3 DHX8
YWHAE ITPRID2
YWHAE ARHGEF28
YWHAE KAT8
YWHAE CEP95
RPL8 ARL15
RPS11 PPP1R16B
RPL9 ARL15
KARS1 TANK
PCNA CA2
CUL4A TUBA1B
ESR2 WIPI1
RPL6 FGF2
SREBF2 SCARB1
UBE2M CAV1
UBE2M RHOBTB1
SSRP1 LEO1
CUL3 RHOBTB3
CUL3 RHOBTB1
RPL21 SOD2
DDX39B DHX8
NEDD8 CAV1
NEDD8 ELOB
GTF2I PHF21A
CUL2 ELOB
MX2 AGFG1
CCNDBP1 DOCK2
CCNDBP1 TIE1
CCNDBP1 MRPS9
CCNDBP1 ZNF480
CUL5 ELOB
ZC3H10 AGFG1
UBASH3B DOC2A
TRAF3 ALPL
TRAF3 TANK
HMG20A ADD1
HMG20A PHF21A
HMG20A CEP95
UBQLN1 ESYT2
HOMER1 DNM3
HOMER1 EFNB2
EXOSC8 FOXN3
EXOSC8 PHF21A
TXLNA BTF3
TXLNA RGS20
TXLNA RASSF8
NME7 CDC42EP2
TRAF5 TANK
LCE2C RGS20
LCE2C SPRY1
LCE2C PCSK5
RFX2 RFX4
HMG20B PHF21A
SEC23A SLC7A1
SPATC1L ARL4A
TH UMAD1
TH DAAM2
SYN3 NOS1AP
TUBA1B RBX1
TUBA1B SIAH1
TUBA1B AGTRAP
TUBA1B SNCA
TUBA1B MAPT
TUBA1B NFKBIA
TUBA1B GRB2
TUBA1B FYN
TUBA1B PIK3R1
TUBA1B TUBG1
TUBA1B PXN
TUBA1B FKBPL
TUBA1B TOM1L1
TUBA1B LARP7
TUBA1B CENPJ
TUBA1B CCT2
TUBA1B LGALS2
TUBA1B GRM7
TUBA1B RIPK4
TUBA1B INO80
TUBA1B TUBA1C
TUBA1B CCT6A
TUBA1B TUBB3
TUBA1B CHORDC1
TUBA1B KCNH5
TUBA1B CCT5
TUBA1B MINK1
TUBA1B CCT3
TUBA1B CCT7
TUBA1B TCP1
TUBA1B PFDN5
TUBA1B CCT8
TUBA1B SNAP91
TUBA1B EPN2
TUBA1B PTP4A1
TUBA1B CCT4
SNCAIP SIAH1
SNCAIP SNCA
SNCAIP PRKN
SNCAIP PPP1CA
SNCAIP SH2D3C
SNCAIP PPP1CC
SNCAIP GET4
SNCAIP SEPTIN4
SNCAIP SNCAIP
SNCAIP RNF19A
SNCAIP PSMC4
SNCAIP NUB1
SNCAIP KALRN
SNCAIP PTN
SNCAIP AGXT
SNCAIP C11orf58
FGF2 FGFR1
FGF2 VTN
FGF2 CSNK2B
FGF2 PRMT1
FGF2 PRKCA
FGF2 FGFR3
FGF2 CASP1
FGF2 PRKACA
FGF2 CD44
FGF2 NRP1
FGF2 SDC1
FGF2 SDC2
FGF2 RPS19
FGF2 PTX3
FGF2 CSPG4
FGF2 PRKACG
FGF2 PRKACB
FGF2 CEP57
FGF2 HSPG2
FGF2 PF4
FGF2 SDC3
FGF2 SDC4
FGF2 API5
FGF2 FGF2
FGF2 RPS6KA3
FGF2 CXCL13
FGF2 GPC3
FGF2 FGFBP1
FGF2 FGFRL1
FGF2 GPC4
FGF2 FGFR4
ABCC1 KRAS
ABCC1 HRAS
ABCC1 ATP5F1A
ABCC1 NRAS
ABCC1 UNC93B1
ABCC1 VDAC3
ABCC1 ABCC1
PLD1 PLCG1
PLD1 EGFR
PLD1 SRC
PLD1 ARF1
PLD1 CDC42
PLD1 SNCA
PLD1 RHOA
PLD1 VHL
PLD1 PKN1
PLD1 RALA
PLD1 RHEB
PLD1 PEA15
PLD1 AMPH
PLD1 ACTA1
PLD1 BIN1
PLD1 ARF6
PLD1 CAV1
PLD1 CFL1
PLD1 PRKCA
PLD1 CDS2
PLD1 CDS1
PLD1 CHDH
PLD1 STXBP1
PLD1 PLD1
PLD1 RHOG
PLD1 PIP5K1A
PLD1 RPS6KA3
PLD1 PEMT
PLD1 PKN3
PLD1 PRKAA2
TFPI MMP7
TFPI ELANE
TFPI MMP9
TFPI THBS1
TFPI F3
TFPI F7
TFPI F10
TFPI PRSS3
TFPI MMP12
TFPI MMP8
MYL12B AURKB
MYL12B DAPK3
MYL12B ROCK1
MYL12B MAP3K12
MYL12B DAPK1
MYL12B ILK
MYL12B MYLK
MYL12B USP45
MYL12B NSMF
CAV1 CTNNB1
CAV1 EGFR
CAV1 PTPN11
CAV1 ERBB2
CAV1 SRC
CAV1 PLD2
CAV1 NTRK1
CAV1 TRPC1
CAV1 TGFBR1
CAV1 ID1
CAV1 PPP1CA
CAV1 SQSTM1
CAV1 PPP2CA
CAV1 VCP
CAV1 SCP2
CAV1 EDNRB
CAV1 NOS3
CAV1 CAV2
CAV1 NOS2
CAV1 FLOT1
CAV1 PDGFRB
CAV1 PDGFRA
CAV1 FYN
CAV1 KCNA3
CAV1 KCNA5
CAV1 UBXN6
CAV1 DLC1
CAV1 LRP6
CAV1 F2R
CAV1 PTGIS
CAV1 VAV2
CAV1 FAP
CAV1 TEK
CAV1 FASN
CAV1 MMP14
CAV1 GLP1R
CAV1 PRKACA
CAV1 TRAF6
CAV1 SOS1
CAV1 STRN
CAV1 RHOA
CAV1 YES1
CAV1 GRK2
CAV1 IRS1
CAV1 IGKC
CAV1 CAV1
CAV1 DMBT1
CAV1 PTPN6
CAV1 HEXIM1
CAV1 TSC2
CAV1 RADIL
CAV1 HSPA5
CAV1 TRADD
CAV1 TNFRSF1B
CAV1 NGFR
CAV1 PRNP
CAV1 GJB1
CAV1 TXNRD1
CAV1 PTPRF
CAV1 GJA3
CAV1 KDR
CAV1 HRAS
CAV1 CD40
CAV1 GJB2
CAV1 GP2
CAV1 PRKAR2A
CAV1 DNM1
CAV1 ILK
CAV1 FLOT2
CAV1 AQP3
CAV1 GRK1
CAV1 RCVRN
CAV1 S1PR1
CAV1 IGFBP3
CAV1 PCED1A
CAV1 AKAP1
CAV1 POU3F3
CAV1 RAB27B
CAV1 DAG1
CAV1 NOSTRIN
CAV1 PTPN1
CAV1 ABCB1
CAV1 NEU3
CAV1 BST1
CAV1 BTK
CAV1 ITPR3
CAV1 GNA11
CAV1 PTEN
CAV1 GNAI2
CAV1 IGHA1
CAV1 HTR1F
CAV1 LRP1
PRNP PSMA3
PRNP CLSTN1
PRNP APBB1
PRNP HSPD1
PRNP CLU
PRNP APLP1
PRNP CSNK2B
PRNP BAG6
PRNP HSPA5
PRNP GRB2
PRNP DNM1
PRNP RPSA
PRNP CYLD
PRNP PLG
PRNP FHL1
PRNP TSC22D4
PRNP WDR5
PRNP MPG
PRNP NCAM1
PRNP L1CAM
PRNP PDE4DIP
PRNP CNP
PRNP HAX1
PRNP STIP1
PRNP NECTIN1
PRNP RBM22
PRNP TMEM237
PRNP CNTN1
PRNP PPP1R14A
PRNP PIMREG
PRNP CIRBP
PRNP FAM27E3
PRNP CWC15
PRNP DDX47
PRNP ZNF408
PRNP CSN3
PRNP P4HB
PRNP MARK4
PRNP RNPC3
PRNP ADAP2
PRNP RPL41
PRNP APOE
PRNP MAG
PRNP AGO1
PRNP ABT1
PRNP MTG1
PRNP TBPL1
PRNP C7orf50
PRNP DPP6
PRNP PRNP
PRNP FGF13
PRNP SPARCL1
PRNP TYMSOS
PRNP BAZ2B
PRNP ERI3
PRNP OPCML
PRNP SCNM1
PRNP ZNF740
PRNP PPFIBP2
PRNP ARHGAP15
PRNP DYRK3
PRNP NOB1
PRNP ZFYVE28
PRNP NHP2
PRNP MOG
PRNP PYM1
PRNP UTP4
PRNP ADAM23
PRNP KIAA1191
PRNP AIFM3
PRNP PTRH1
PRNP SURF2
PRNP LSAMP
PRNP CCDC149
PRNP TSLP
TANK APBA3
TANK HNRNPU
TANK NAP1L1
TANK CLTC
TANK HSPA5
TANK CALM3
TANK CHUK
TANK TRAF6
TANK MAP4K5
TANK TNIP2
TANK PLK1
TANK IKBKB
TANK AKAP8
TANK BIRC2
TANK IKBKG
TANK CEP63
TANK IRF7
TANK ZC3H12A
TANK HSPA1A
TANK CDC37
TANK IPO5
TANK IARS1
TANK HSPA9
TANK SRSF11
TANK TBK1
TANK TP53BP2
TANK MARCHF5
TANK TRIM37
TANK AZI2
TANK IKBKE
TANK HSPA1L
TANK ITGB1BP1
TANK LARS1
TANK RARS1
TANK CD40
TANK TUBA3C
TANK TANK
TANK CALM2
TANK KRT1
TANK TUBA3D
TANK KRT9
CTNNB1 CDH11
CTNNB1 TCF7L1
CTNNB1 BTF3
CTNNB1 PTPRG
CTNNB1 CTNND2
CTNNB1 AKAP12
CTNNB1 PTPRJ
CTNNB1 PTPRZ1
CTNNB1 PTPRM
CTNNB1 FSCN1
CTNNB1 LEO1
CDH11 FGFR1
CDH11 CRK
CDH11 CDH2
CDH11 ATF7IP
TCF7L1 DAZAP2
BTF3 ARF6
BTF3 CSNK2B
BTF3 VHL
BTF3 TRAF6
BTF3 MED21
BTF3 NACA2
BTF3 IKBKE
BTF3 PINX1
BTF3 EIF6
BTF3 PAK2
BTF3 HLA-B
BTF3 TXLNB
BTF3 POLR2B
BTF3 USP17L29
BTF3 NOTO
BTF3 NAA40
BTF3 NMT2
PTPRG ERBB2
PTPRG ALK
PTPRG NTRK1
PTPRG CBL
PTPRG WAS
PTPRG PDGFRB
PTPRG EPOR
PTPRG PPFIA1
PTPRG CDH2
PTPRG PXN
PTPRG LCK
PTPRG PDPK1
PTPRG PKD1
PTPRG TEC
PTPRG GRIN2B
PTPRG PPFIA3
PTPRG TEK
PTPRG PPFIA2
PTPRG TIE1
PTPRG PTPRG
CTNND2 PSEN1
CTNND2 CTTN
CTNND2 GRB2
CTNND2 FYN
CTNND2 ERBIN
CTNND2 PSEN2
CTNND2 CDH1
CTNND2 CDH2
CTNND2 ATN1
CTNND2 TTR
CTNND2 LCK
CTNND2 NUDT21
CTNND2 TRPC1
CTNND2 SPHK1
CTNND2 PDZD2
CTNND2 LRRC7
CTNND2 MAGI2
CTNND2 CTNND2
CTNND2 ORAI1
AKAP12 EGFR
AKAP12 PRKCA
AKAP12 PDE4D
AKAP12 ADRB2
AKAP12 PRKAR2A
AKAP12 PRKACA
AKAP12 FHL1
AKAP12 PRKACB
AKAP12 GRK2
AKAP12 PRKACG
PTPRJ PLCG1
PTPRJ EGFR
PTPRJ ERBB2
PTPRJ JAK2
PTPRJ ALK
PTPRJ NTRK1
PTPRJ TRIM25
PTPRJ CBL
PTPRJ KIT
PTPRJ WAS
PTPRJ PDGFRB
PTPRJ TNK2
PTPRJ EPOR
PTPRJ NOP2
PTPRJ CTNND1
PTPRJ JUP
PTPRJ CDH2
PTPRJ PXN
PTPRJ PPP1R12A
PTPRJ PDPK1
PTPRJ LCK
PTPRJ PKP4
PTPRJ GHR
PTPRJ PTPRJ
PTPRJ GRIN2B
PTPRJ TIE1
PTPRJ TEK
PTPRJ IL2RG
PTPRJ TEC
PTPRZ1 ERBB2
PTPRZ1 ALK
PTPRZ1 FYN
PTPRZ1 WAS
PTPRZ1 ARHGAP35
PTPRZ1 GIT1
PTPRZ1 PXN
PTPRZ1 VEGFA
PTPRZ1 LCK
PTPRZ1 ITGAV
PTPRZ1 ADD2
PTPRZ1 CNTN1
PTPRZ1 HMGB1
PTPRZ1 PTN
PTPRZ1 TNR
PTPRZ1 MDK
PTPRZ1 PTPRZ1
PTPRM RACK1
PTPRM CTNND1
PTPRM CDH1
PTPRM PTPRK
PTPRM BCCIP
PTPRM PPFIBP1
PTPRM LCK
PTPRM PTPRS
PTPRM PCSK5
PTPRM PTPRM
FSCN1 PRKCD
FSCN1 MAPK8IP2
FSCN1 VHL
FSCN1 PRKCA
FSCN1 TRAF6
FSCN1 PRKCB
FSCN1 RAPGEF2
FSCN1 GRB2
FSCN1 PRKAB1
FSCN1 FANCD2
FSCN1 MLH1
FSCN1 SMURF1
FSCN1 PRKCI
FSCN1 PRKCZ
FSCN1 ACTC1
FSCN1 TFE3
FSCN1 GNAS
FSCN1 PRKCE
FSCN1 ACTA1
FSCN1 RAB1A
FSCN1 CFLAR
FSCN1 SGK1
FSCN1 PRKCQ
FSCN1 NGFR
FSCN1 EIF1B
FSCN1 PRKCG
FSCN1 VDAC1
FSCN1 EIF6
FSCN1 HLA-B
FSCN1 PRKCH
FSCN1 FTSJ1
FSCN1 GH1
FSCN1 ACTR6
FSCN1 DNAJB9
RBX1 ELOB
RBX1 RHOBTB3
ELOB APPBP2
ELOB VHL
ELOB RNF7
ELOB CFTR
ELOB ASB9
ELOB NRBP1
ELOB ELOC
ELOB ASB8
ELOB ELOA
ELOB SOCS6
ELOB SOCS2
ELOB ASB2
ELOB MED8
ELOB PRAME
ELOB ZER1
ELOB PCMTD2
ELOB FEM1B
ELOB KLHDC2
ELOB ASB1
ELOB ASB3
ELOB COPS6
ELOB SOCS3
ELOB LAGE3
ELOB OSGEP
ELOB LRR1
ELOB SPSB4
ELOB ASB6
ELOB AMBRA1
ELOB ANKRD9
ELOB UBXN7
ELOB CEBPE
ELOB TSC22D1
ELOB ELOA2
ELOB USP33
ELOB PAN2
ELOB LRRC41
ELOB ASB12
ELOB ASB7
ELOB NEURL2
ELOB ASB4
ELOB SAP130
ELOB WSB1
ELOB ELOA3P
ELOB MRPL53
RHOBTB3 HGS
RHOBTB3 VHL
RHOBTB3 CCNE1
RHOBTB3 RBPMS
RHOBTB3 ZRANB1
RHOBTB3 L3MBTL3
RHOBTB3 IHO1
RHOBTB3 RAB9A
RHOBTB3 RHOBTB2
RHOBTB3 RHOBTB3
RHOBTB3 UBXN11
RHOBTB3 PLIN3
RHOBTB3 RAB9B
RHOBTB3 USP54
RHOBTB3 TBX15
RHOBTB3 PLAGL2
BIN1 CACNA1C
CDC37 STAMBPL1
ACTC1 ADD1
APC LRP8
APC TRIO
APC LAMA3
APC NAV1
APC NOSTRIN
APC AGFG1
APC NCKAP5
ADRB2 CD9
ADRB2 KCNMA1
ADRB2 MAGI3
ADRB2 KCNJ9
MAPK8IP2 LRP8
PTPRE SRC
PTPRE CANX
PTPRE GRB2
PTPRE FYN
PTPRE PDGFRB
PTPRE XPO1
PTPRE CSE1L
PTPRE KCNB1
PTPRE SAAL1
PTPRE XPO4
PTPRE PTPRE
PTPRE YES1
PTPRE PTPRS
PTPRE PTPRD
PTPRE KCNA5
CTSD IGF2R
CTSD IGFBP3
CTSD UCHL5
CTSD SLC2A4
CTSD PPT1
CTSD CD4
CTSD CTSB
CTSD PSAP
CTSD IGFBP4
CTSD CSTB
CTSD CST3
CTSD TG
CTSD HBA1
CTSD HBA2
CTSD GRHPR
CTSD ATP6V0A1
CTSD SHBG
CTSD INS
CTSD SERPINA4
CTSD CCL21
CTSD MARCHF9
CTSD BGLAP
PDE4B APOA1
PDE4B ALB
PDE4B PRKACA
PDE4B SMURF2
PDE4B PRKACB
PDE4B DISC1
PDE4B ADCY8
PDE4B ADCY1
PDE4B ADCY5
PDE4B GUCY1B1
PDE4B PRKACG
PDE4B ADCY4
PDE4B GUCY2F
PDE4B GUCY1A2
PDE4B NPR1
PDE4B GUCY1B2
PDE4B NPR2
PDE4B GUCY2D
PDE4B GUCY2C
PDE4B ADCY7
PDE4B ADCY9
PDE4B ADCY10
PDE4B ADCY3
PDE4B ADCY2
PDE4B GUCY1A1
PDE4B PDE4B
PDE4B ADCY6
IGF2BP2 HNRNPD
IGF2BP2 HNRNPA1
IGF2BP2 LARP7
IGF2BP2 MEPCE
IGF2BP2 MAPK13
IGF2BP2 GSTK1
IGF2BP2 PUF60
IGF2BP2 CNBP
MYO5C WNK1
MYO5C CAPZA1
MYO5C CAPZA2
MYO5C TMOD3
MYO5C TMOD1
DCLK1 CDC23
DCLK1 DCLK1
PLCG1 PDE4DIP
PLCG1 TRIO
PLCG1 DGKG
PLCG1 VAV3
PLCG1 HSPG2
PDE4DIP CDC5L
PDE4DIP KRAS
PDE4DIP SNCA
PDE4DIP MAPRE1
PDE4DIP VAC14
PDE4DIP PDE4D
PDE4DIP LMO4
PDE4DIP NEK2
PDE4DIP FCHSD2
PDE4DIP GADD45G
PDE4DIP KRT31
PDE4DIP AKAP9
PDE4DIP HAUS1
PDE4DIP PRKAR2A
PDE4DIP NAA10
PDE4DIP KLC4
PDE4DIP PRKACA
PDE4DIP LIN37
PDE4DIP MIF4GD
PDE4DIP FHL1
PDE4DIP PRKACB
PDE4DIP ZNF581
PDE4DIP C1orf109
PDE4DIP CCDC146
PDE4DIP SCNM1
PDE4DIP PRKAR2B
PDE4DIP DYNLL1
PDE4DIP CDK5RAP2
PDE4DIP LGALS3BP
PDE4DIP DISC1
PDE4DIP CHCHD3
PDE4DIP IMMT
PDE4DIP LENG1
PDE4DIP NEFL
PDE4DIP TFIP11
PDE4DIP UBE2J2
PDE4DIP UTP14C
PDE4DIP ZBTB38
PDE4DIP PPP1R18
PDE4DIP ZSCAN26
PDE4DIP CCDC198
PDE4DIP ZFYVE21
PDE4DIP GFI1B
PDE4DIP GOLGA8EP
PDE4DIP BYSL
PDE4DIP FES
PDE4DIP PFDN1
PDE4DIP AEN
PDE4DIP FAM161A
PDE4DIP OSGEP
PDE4DIP LAMTOR3
PDE4DIP ZNF408
PDE4DIP PRPF31
PDE4DIP ZNF512B
PDE4DIP FAM74A4
PDE4DIP KLC3
PDE4DIP RTP5
PDE4DIP SHFL
PDE4DIP CWF19L2
PDE4DIP HOXB5
PDE4DIP ZNF410
PDE4DIP FAM50B
PDE4DIP ZNF124
PDE4DIP ZBTB24
PDE4DIP ZNF587
PDE4DIP MYOM1
PDE4DIP ZNF414
PDE4DIP ZBTB4
PDE4DIP ZNF696
PDE4DIP ZKSCAN3
TRIO PTK2
TRIO BLMH
TRIO RHOA
TRIO PTPRF
TRIO NAV1
TRIO EXOC1
TRIO DISC1
TRIO PHLDA3
DGKG ALB
DGKG PLCE1
DGKG PLCB3
DGKG PLCB2
DGKG PLCD3
DGKG PLCD1
DGKG PLCD4
DGKG PLCL1
DGKG PLCXD2
DGKG PLCH1
DGKG PLCZ1
DGKG PLCH2
VAV3 EGFR
VAV3 ERBB2
VAV3 SRC
VAV3 SHC1
VAV3 TRAF6
VAV3 GRB2
VAV3 PIK3R1
VAV3 ERBB3
VAV3 PDGFRB
VAV3 RHOA
VAV3 CBLB
VAV3 ROS1
VAV3 LCP2
VAV3 ZYX
VAV3 SH3BP2
VAV3 RHOG
VAV3 ZRANB1
HSPG2 ITGB1
HSPG2 FBLN1
HSPG2 ATN1
HSPG2 ATF7IP
HSPG2 GRN
HSPG2 FGF7
HSPG2 TTR
HSPG2 FGFBP1
HSPG2 FBLN2
HSPG2 BMP1
HSPG2 PRPF40A
HSPG2 FBN1
HSPG2 PRELP
HSPG2 CCN2
HSPG2 VWA1
HSPG2 SPARC
HSPG2 PDGFA
HSPG2 GFI1B
HSPG2 COL13A1
HSPG2 ECM1
HSPG2 NID2
HSPG2 NID1
HSPG2 LAMA1
LAMA3 ITGB2
LAMA3 PLG
LAMA3 HSPA1A
LAMA3 PTPRB
LAMA3 SDC2
LAMA3 SVIL
LAMA3 PI4KA
LAMA3 MPP3
LAMA3 LAMB3
LAMA3 BMP1
LAMA3 PLAT
LAMA3 SLC35E1
PSMA3 FAM171A2
ATXN1 KIAA1549L
ATXN1 OAZ1
ATXN1 IL34
ATXN1 GPATCH8
KIAA1549L GRB2
OAZ1 EGFR
OAZ1 OAZ3
OAZ1 ODC1
OAZ1 OAZ2
OAZ1 AZIN1
OAZ1 OAZ1
ATRX CCSER2
CCSER2 MAP1LC3B
CCSER2 GTF2H1
CCSER2 NDEL1
CCSER2 STX1A
CCSER2 OFD1
CCSER2 TCEA2
CCSER2 CRADD
EGFR PIK3C2B
EGFR PON2
EGFR DOK5
EGFR GRB14
EGFR GPM6B
EGFR SPARCL1
EGFR CLNK
EGFR DUSP3
PIK3C2B ERBB2
PIK3C2B SHC1
PIK3C2B GRB2
PIK3C2B PIK3R1
PIK3C2B PDGFRB
PIK3C2B LYN
PIK3C2B SFN
PIK3C2B NCK1
PIK3C2B LTK
PIK3C2B PIK3C2A
PON2 HTR2A
PON2 RUVBL2
PON2 MAD2L2
DOK5 RET
DOK5 DAZAP2
DOK5 NTRK2
DOK5 SS18L1
DOK5 BNIP3L
DOK5 PFDN5
DOK5 DMRTB1
GRB14 NFKB1
GRB14 FGFR1
GRB14 PDGFRB
GRB14 IRS1
GRB14 PDGFRA
GRB14 DAPK3
GRB14 PRKCZ
GRB14 SQSTM1
GRB14 CHFR
GRB14 TNKS2
GRB14 MAP3K14
GRB14 NRAS
GRB14 TEK
GRB14 FTCD
GPM6B STX1A
GPM6B ERGIC3
SPARCL1 GRB2
SPARCL1 WNK1
SPARCL1 SKIL
SPARCL1 DISC1
MAP1LC3B ADD1
ADD1 PRKCD
ADD1 CSNK2B
ADD1 PRKCA
ADD1 PRKCB
ADD1 SMARCC1
ADD1 ID2
ADD1 CASP3
ADD1 ROCK1
ADD1 PRKCI
ADD1 PRKCZ
ADD1 PRKACA
ADD1 ROCK2
ADD1 PRKCE
ADD1 PRKCQ
ADD1 ID3
ADD1 GEMIN7
ADD1 PRKACB
ADD1 ADD2
ADD1 C1orf109
ADD1 SPTA1
ADD1 RFX1
ADD1 MSC
ADD1 HSPH1
ADD1 KLHL42
ADD1 SPTB
ADD1 PRKCG
ADD1 PRKACG
ADD1 PRKCH
FRMD4B RNF146
FRMD4B CYTH3
USP11 VGLL4
USP11 PPP1R16B
VGLL4 TEAD3
VGLL4 TEAD1
VGLL4 IRF2BP2
VGLL4 MEF2C
VGLL4 TEAD2
PPP1R16B IKZF3
PPP1R16B PPP1CA
PPP1R16B PPP1CB
PPP1R16B CEP55
PPP1R16B RFC5
PPP1R16B TADA2A
PPP1R16B CRX
PPP1R16B TXN2
PPP1R16B SHC3
PPP1R16B KCTD9
PPP1R16B NEFL
PPP1R16B PLEKHN1
PPP1R16B PATZ1
PPP1R16B FARS2
PPP1R16B ZNF564
PPP1R16B HAGH
PPP1R16B HRNR
PPP1R16B SF3B4
PPP1R16B TASOR2
PPP1R16B CDCA7L
PPP1R16B DVL3
PPP1R16B MISP
PPP1R16B SCNM1
PPP1R16B ATPAF2
PPP1R16B MAGOH
PPP1R16B FLYWCH1
PPP1R16B HAPLN2
PPP1R16B TACO1
PPP1R16B FAM83A
TRIB3 LTBP4
TRIB3 PCSK5
TRIB3 TCF19
LTBP4 TGFB1
LTBP4 ATN1
LTBP4 ATXN7
LTBP4 IGHG1
LTBP4 GFI1B
PCSK5 APPBP2
PCSK5 ATN1
PCSK5 DBF4B
PCSK5 PRKCZ
PCSK5 CCDC33
PCSK5 POU4F2
PCSK5 KRTAP5-9
PCSK5 OTX1
PCSK5 GLRX3
PCSK5 TRIP13
PCSK5 MDFI
PCSK5 FARS2
PCSK5 STK16
PCSK5 SPRY1
PCSK5 FRS3
PCSK5 NOTCH2NLA
PCSK5 ADAMTSL4
PCSK5 KRTAP10-7
PCSK5 NUFIP2
PCSK5 KRTAP10-8
PCSK5 USP54
PCSK5 NR1D2
PCSK5 CYSRT1
PCSK5 SHFL
PCSK5 KRTAP10-9
PCSK5 HOXB9
PCSK5 TRIM42
PCSK5 INCA1
PCSK5 PLSCR4
PCSK5 FAM86C1P
PCSK5 SMCP
PCSK5 KRTAP3-2
PCSK5 KRTAP12-2
PCSK5 DOCK2
PCSK5 TEKT4
PCSK5 C22orf39
PCSK5 LCE3C
PCSK5 KRTAP10-3
PCSK5 REN
PCSK5 PMCH
PCSK5 AMH
PCSK5 GUCD1
PCSK5 VGLL3
PCSK5 KRTAP1-1
PCSK5 LCE1F
PCSK5 SSC4D
PCSK5 KRTAP11-1
PCSK5 KRTAP19-2
PCSK5 NBPF19
PCSK5 ZNF837
PCSK5 LCE1D
PCSK5 KRTAP13-3
PCSK5 KRTAP3-1
PCSK5 C17orf50
PCSK5 NR4A3
PCSK5 PCSK6
PCSK5 ZNF547
PCSK5 LCE3D
TP53BP1 KAT8
ALPL MAP3K14
ALPL EIF4A2
SLC2A4 ESYT2
SLC2A4 MVP
PRKCI BDKRB2
PRKCI MARCKS
PRKCI CYTH1
PRKCI TFRC
SIAH1 KIF22
SIAH1 KCNJ10
SET RGS20
SET UBTF
PLD2 DPYSL2
PRDX1 SOD2
MYOC FBN1
ENO1 CXCL2
GRIA2 GRIA3
MT-CO2 SOD2
PDIA3 ERO1A
PDIA3 ADAM17
HMGB2 POU5F1
RPS3A SOD2
PXN ITGA9
PXN ADAM17
LCK PAG1
SGK1 MARCKS
PSEN1 APH1B
PSEN1 METTL2A
CD4 TFRC
CD4 CXCL12
CAMK2B FAM171A2
HNRNPH1 DHX8
GNAI2 RGS20
GNAI2 RGS5
MCC TFRC
MCC SOD2
MCC MLEC
MCC TSHZ2
MCC DUSP3
MCC CEP95
PLEKHF2 STAMBPL1
PLEKHF2 RTN1
PLEKHF2 TBX3
PLEKHF2 CAVIN2
PLEKHF2 DOCK2
PLEKHF2 UGP2
TRAF6 MLEC
TRAF6 SLC16A1
TRAF6 TMBIM6
TRAF6 MARCKS
TRAF6 TFRC
TRAF6 BMPR1B
TRAF6 MVP
ARL15 TFG
ARL15 CRMP1
ARL15 UNC119
ARL15 GRIPAP1
ARL15 PDE6D
ARL15 TUBB2B
ARL15 PTN
ARL15 B4GALT3
ARL15 TUBB2A
ARL15 UBR1
ARL15 CCDC90B
ARL15 FUNDC2
KPNB1 PRKD3
DYNLL1 DNM3
DYNLL1 CA2
DYNLL1 SHROOM3
VCL TFRC
RPL22 POU5F1
HTT SLC2A4RG
EIF1B F8
EIF1B SOD2
ATN1 FBLN2
ATN1 FBLN5
RPSA LAMA2
CAMK4 PLPP1
RIPK2 SOD2
HNRNPA1 DHX8
HNRNPA1 MRPS9
RAN BMPR1B
PRKG1 HRH1
RAB2A STAMBPL1
RAB2A ICA1
SRC BDKRB2
SRC DAAM1
SRC CACNA1C
SRC SHROOM2
SRC EFNB2
SRC ASB16
MAPK13 MARCKS
GRM1 EFNB2
GRM1 HOMER2
HSPD1 RGS20
HSPD1 CA2
COX8C SOD2
NIF3L1 RGS20
NIF3L1 GMDS
PAK2 DOCK2
PAK2 SH3RF3
PAK2 SOD2
PTK2 ARHGAP26
PTK2 KCNMA1
PTK2 AFF3
HNRNPA2B1 DHX8
HMGB1 POU5F1
MME SLC16A1
MME ADM
NCL POU5F1
MAP2K2 RASSF8
MAP2K2 DUSP3
DDX5 DHX8
DDX3X DHX8
NFYC RASSF8
PDIA2 ERO1A
ECSIT EXOC6
ECSIT STAMBPL1
RPA1 CPE
CPE UTP14A
CPE RAPGEF2
CPE CHD3
CPE POLDIP2
CPE MED31
CPE LRIF1
CPE GTF3C1
CPE POLA2
CPE PRKAA1
