SGCD DTNA
TCF4 TXNL4B
TCF4 KLHL32
TCF4 SLC39A13
TCF4 NUDT10
TCF4 REXO1L6P
TCF4 SFPQ
TCF4 VPS28
TCF4 HAND2
TCF4 GUCD1
TCF4 SPG21
TCF4 SF3B4
TCF4 NEK8
TCF4 NOL9
TCF4 DMRT3
TCF4 SMCP
TCF4 FAM74A4
TCF4 BCL2L2
TCF4 GLRX3
TCF4 AQP1
TCF4 PPP1R18
TCF4 GOLGA8EP
TCF4 KCTD14
TCF4 LASP1
TCF4 MLLT6
TCF4 STAMBPL1
TCF4 CALM1
TCF4 SNRPA
TCF4 LNPEP
TCF4 PSMG2
TCF4 GEM
TCF4 SFI1
TCF4 CHIC2
TCF4 KLC3
TCF4 CHCHD2
TCF4 FAH
TCF4 INS
TCF4 RAB41
TCF4 PBLD
TCF4 TSSC4
TCF4 MRPL10
TCF4 SCOC
TCF4 NR2C2AP
TCF4 LGALS14
TCF4 ARMC7
TCF4 ZNF205-AS1
TCF4 SRRM1
TCF4 OSGIN1
TCF4 ASPSCR1
TCF4 SPATC1L
TCF4 MSRB3
TCF4 STX11
TCF4 NCK2
TCF4 LYL1
TCF4 DEF6
TCF4 SZT2
TCF4 TCEA2
TCF4 CFAP77
TCF4 RABIF
TCF4 EIF4E2
TCF4 ORC4
TCF4 NMUR2
TCF4 CDC37
TCF4 NOXA1
TCF4 ZMYND10
TCF4 CCNH
TCF4 SPO11
TCF4 ATP11B
TCF4 ASAP3
TCF4 NXT2
TCF4 SMG9
TCF4 DNTT
TCF4 TTF2
TCF4 EXOC8
TCF4 OLFM3
TCF4 NEUROD4
TCF4 BANF2
TCF4 FAM110A
TCF4 NECTIN2
TCF4 TSTD2
TCF4 CPNE2
TCF4 C1orf56
TCF4 NUDT22
TCF4 MSGN1
TCF4 DUSP23
TCF4 ALKBH4
TCF4 TCF23
TCF4 MARF1
TCF4 TRIM68
TCF4 KLHL38
TCF4 NHLH2
TCF4 TRIML2
TCF4 ATOH7
TCF4 COA5
TCF4 FIGLA
TCF4 RAD51D
TCF4 CLCNKA
TCF4 DUSP29
TCF4 BCL2L15
TCF4 ATG9A
TCF4 NXPE2
TCF4 ARL16
TCF4 NFAM1
TCF4 SCX
TCF4 MYO15B
CDK6 RUNX1
CDK6 CTNNB1
CDK6 PSMA3
CDK6 ATXN1
CDK6 RBL2
CDK6 CDK7
CDK6 LMNA
CDK6 MYOD1
CDK6 CCND1
CDK6 DAB1
CDK6 MCM10
CDK6 PSEN1
CDK6 MAPT
CDK6 CCND3
CDK6 CDKN1B
CDK6 CCNE1
CDK6 PPP2CA
CDK6 CDKN2D
CDK6 CCND2
CDK6 CDKN2B
CDK6 CDKN2C
CDK6 PPM1B
CDK6 CDC37
CDK6 H1-1
CDK6 CDK6
CDK6 USP17L2
CDK6 SYN1
CDK6 TGFBR1
CDK6 BRCA1
CDK6 CDK16
CDK6 FZR1
CDK6 MAP2K1
CDK6 STMN1
CDK6 RRM2
CDK6 CSNK2B
CDK6 LMNB1
CDK6 CELF1
CDK6 DNM1
CDK6 FBXO7
CDK6 PAK1
CDK6 NES
CDK6 RAB4A
CDK6 CABLES1
CDK6 PTPN1
CDK6 AMPH
CDK6 MIR9-1HG
CDK6 PPP1R1B
CDK6 CNOT7
CDK6 KIF11
CDK6 MCM2
CDK6 CCNH
CDK6 TRIM15
CDK6 APOBEC1
CDK6 CCNI
CDK6 OTP
SERPINB9 ECH1
SERPINB9 BRD7
SERPINB9 TRAF5
SERPINB9 ZHX1
SERPINB9 PRPF40A
SERPINB9 MED31
SERPINB9 CRMP1
SERPINB9 SETDB1
SERPINB9 TLE1
SERPINB9 COPS6
SERPINB9 GDF9
SERPINB9 UNC119
SERPINB9 LRIF1
SERPINB9 TUBB4B
SERPINB9 RIF1
SERPINB9 RBM48
SERPINB9 UBR1
SERPINB9 TUBB2B
SERPINB9 GZMB
SERPINB9 GBP2
SERPINB9 CCDC90B
SERPINB9 ERG28
SERPINB9 EEF1A1P5
SERPINB9 IGSF21
SERPINB9 GBP7
SERPINB9 PLEKHM1
SERPINB9 CASP4
DLEU1 UTP14A
DLEU1 GOPC
DLEU1 MED31
DLEU1 SETDB1
DLEU1 TLE1
DLEU1 COPS6
DLEU1 GDF9
DLEU1 TUBB2B
DLEU1 ARL8B
DLEU1 CCDC90B
DLEU1 ABCF3
DLEU1 UBR1
DLEU1 TUBB4B
DLEU1 ABCD4
DLEU1 CEP126
DLEU1 SHMT1
CCNT1 GRN
SRF APOE
APOE NOS3
APOE RNF32
APOE ALB
APOE PSEN1
APOE IFIT3
APOE MAPT
APOE LRP2
APOE LRP1
APOE LDLR
APOE LRP8
APOE ACTG1
APOE ECSIT
APOE PDCD4
APOE CDC37
APOE LONP1
APOE MAPK6
APOE ST13
APOE NR2C2
APOE SCARB1
APOE PRNP
APOE CTSB
APOE A2M
APOE LOXL4
APOE CYP2C8
APOE MAST1
APOE CNTF
APOE VLDLR
APOE GCDH
APOE PLTP
APOE ZIC1
APOE ZIC2
APOE APOE
APOE HP
PTMA STAT3
PTMA H4C1
PTMA KEAP1
PTMA GRB2
PTMA HSPA1A
PTMA VHL
PTMA CSNK2A2
PTMA NUP62
PTMA CCNB1
PTMA H3C14
PTMA RCC1
PTMA KPNA2
PTMA H4C14
PTMA H1-1
PTMA H2AC14
PTMA H2BC8
PTMA NUTF2
PTMA CASP7
PTMA CCNA2
PTMA VIPR1
GAK AXIN1
GAK ALK
GAK CLTC
GAK CDK5
GAK LRRK2
GAK STAMBPL1
GAK AP2M1
GAK HIP1R
GAK AP1M2
GAK AP1M1
GAK ATP13A2
GAK USO1
ABCA1 APOA1
ABCA1 COPS2
ABCA1 LIMK1
ABCA1 ARHGEF12
ABCA1 DLG5
ABCA1 GOPC
ABCA1 PRKACA
ABCA1 SREBF2
ABCA1 FADD
ABCA1 PRPF8
ABCA1 RAPGEF6
ABCA1 ARHGEF11
ABCA1 LIN7A
ABCA1 LIN7C
ABCA1 NR1H2
ABCA1 TIAM1
ABCA1 PDZK1
ABCA1 LIN7B
ABCA1 SNTA1
ABCA1 SNTB2
ABCA1 SNTB1
ABCA1 DTNB
ABCA1 UTRN
ABCA1 MPDZ
ABCA1 DLG3
ABCA1 MPP6
ABCA1 SDHB
ABCA1 DLG2
ABCA1 LMO7
ABCA1 AOX1
ABCA1 SHANK1
ABCA1 PDLIM4
ABCA1 RIMS2
ABCA1 PDLIM3
ABCA1 PLTP
FOXP1 NFATC2
FOXP1 FOXP3
FOXP1 MTA1
FOXP1 IKZF1
FOXP1 FOXP2
FOXP1 FOXP4
FOXP1 GATAD2B
FOXP1 FOXP1
PBX3 SERTAD3
PBX3 MAGEC2
PBX3 ARFIP2
PBX3 ITGB3BP
PBX3 AGTRAP
PBX3 MAL2
PBX3 KRT31
PBX3 TPM3
PBX3 CAV3
PBX3 SH3GLB1
PBX3 REEP6
PBX3 CMTM5
PBX3 HOXA9
PBX3 BIK
PBX3 ARL6IP1
PBX3 RABAC1
PBX3 MAGEA1
PBX3 SCAMP1
PBX3 FSD2
PBX3 ZNHIT3
PBX3 SYP
PBX3 COQ8A
PBX3 MEIS1
PBX3 TMEM159
PBX3 TRIM44
PBX3 HOXB8
PBX3 RPRM
PBX3 CIDEB
PBX3 HSD17B13
PBX3 RHBDD2
PBX3 MTERF3
PBX3 SYPL1
PBX3 FKBP7
PBX3 PLIN3
PBX3 MDK
PBX3 TPD52L1
PBX3 DESI2
PBX3 REEP5
PBX3 INPP5K
PBX3 SMPD2
PBX3 GAD2
PBX3 CPLX2
PBX3 FAM177A1
PBX3 BSND
PBX3 PTPN9
PBX3 KRT27
PBX3 TVP23B
PBX3 FADS6
PBX3 TMEM196
PBX3 MICOS13
PBX3 MBLAC2
PBX3 RNF186
PBX3 CMTM4
PBX3 DGAT2L6
PBX3 TMCO2
PBX3 PRB3
PBX3 LIME1
PBX3 INSYN1
PBX3 SFT2D2
PBX3 GBP7
PBX3 HIGD1C
PBX3 RHEX
ALOX15B TRAIP
ALOX15B CTAG1B
ALOX15B CCDC115
ALOX15B CTAG1A
ALOX15B KCNF1
EIF4E CYFIP1
CYFIP1 RAC1
CYFIP1 VIRMA
CYFIP1 YWHAZ
CYFIP1 EFTUD2
CYFIP1 SYN1
CYFIP1 DNM1
CYFIP1 WASF1
CYFIP1 ROCK2
CYFIP1 ACTA1
CYFIP1 PFN2
CYFIP1 WASF2
CYFIP1 ABI1
CYFIP1 NCKAP1
CYFIP1 SYN2
CYFIP1 MARK4
CYFIP1 CYFIP1
CYFIP1 BRK1
APBA2 ARF3
APBA2 NECAB3
APBA2 MAPK6
APBA2 LRP2
APBA2 PSEN2
APBA2 LRP1
APBA2 LRP8
APBA2 NRXN1
APBA2 CLSTN3
APBA2 STXBP1
APBA2 USP20
APBA2 MAGEB6
STAT3 PTK2B
STAT3 BCKDK
MAFB IRF3
MAFB IRF7
MAFB IKBKE
MAFB KRTAP4-2
MAFB ZFP64
MAFB MAFB
MAFB HOXD12
MAFB ZDHHC2
UQCRB NDUFS1
UQCRB NDUFA13
UQCRB MT-CO2
UQCRB ACAP1
UQCRB MAGEA1
UQCRB COX5B
UQCRB MAGEB4
UQCRB SUOX
UQCRB NDUFB9
UQCRB MAGEA4
UQCRB NDUFS4
UQCRB SDHA
UQCRB COX5A
UQCRB CYC1
UQCRB COX6B1
UQCRB NDUFA6
UQCRB NDUFB5
UQCRB NDUFA1
UQCRB NDUFB4
UQCRB NDUFA3
UQCRB NDUFA4
UQCRB COX7A2L
UQCRB ACCS
UQCRB COX6A2
UQCRB MT-ND4
UQCRB TUSC3
UQCRB COX6C
UQCRB NDUFB10
UQCRB MT-ND4L
UQCRB NDUFAB1
UQCRB NDUFB1
UQCRB CYB5D1
UQCRB NDUFV1
UQCRB NDUFB7
UQCRB NDUFV3
UQCRB ETFDH
UQCRB NDUFA9
UQCRB NDUFA11
UQCRB COX6B2
UQCRB MT-CO1
UQCRB COX4I2
UQCRB COX7C
UQCRB MT-ND6
UQCRB MT-CO3
UQCRB NDUFA7
UQCRB NDUFS5
UQCRB NDUFS2
UQCRB NDUFS7
UQCRB COX7B2
UQCRB COX8A
UQCRB MT-ND3
UQCRB NDUFB6
UQCRB NDUFC2
UQCRB COX7A1
UQCRB NDUFA8
UQCRB NDUFA2
UQCRB MT-ND1
UQCRB COX6A1
UQCRB NDUFB8
UQCRB NDUFA10
UQCRB NDUFS3
UQCRB NDUFV2
UQCRB NDUFC1
UQCRB MT-ND5
UQCRB NDUFS8
UQCRB NDUFB2
UQCRB COX7A2
UQCRB COX7B
UQCRB NDUFS6
UQCRB COX4I1
UQCRB NDUFB3
UQCRB NDUFA5
UQCRB COX8C
UQCRB HPCA
UQCRB ZSWIM7
TRPS1 RNF4
TRPS1 CDC42
ATF7IP2 NUP62
ATF7IP2 SETDB1
ATF7IP2 MBD1
ATF7IP2 MED4
ATF7IP2 FSD2
HLA-B MAPK1
HLA-B NDUFS1
HLA-B TRIB3
HLA-B MCM3
HLA-B PDIA3
HLA-B ARF6
HLA-B ARL1
HLA-B CALR
HLA-B BCAP31
HLA-B MAPRE1
HLA-B STRAP
HLA-B GLUL
HLA-B PDIA4
HLA-B CALM3
HLA-B CRK
HLA-B PDCD6IP
HLA-B RBBP7
HLA-B RBBP4
HLA-B ALDH9A1
HLA-B DNAJA1
HLA-B SNX3
HLA-B SUPT16H
HLA-B FUS
HLA-B SGTA
HLA-B ECHS1
HLA-B RHOA
HLA-B RUVBL1
HLA-B CACYBP
HLA-B HINT1
HLA-B BTF3
HLA-B LMNB1
HLA-B MCM7
HLA-B TRAP1
HLA-B TRIP11
HLA-B RAB7A
HLA-B MCM6
HLA-B SMC2
HLA-B MAP2K1
HLA-B GDI1
HLA-B PSMA6
HLA-B TPM3
HLA-B GLRX5
HLA-B AIFM1
HLA-B FHL1
HLA-B ATF7IP
HLA-B EIF3H
HLA-B EIF3F
HLA-B CALM1
HLA-B PFKP
HLA-B PFKL
HLA-B HLA-A
HLA-B MT-CO2
HLA-B VARS1
HLA-B EEF1D
HLA-B TTLL12
HLA-B PTGES3
HLA-B ACTR2
HLA-B CBR1
HLA-B UBA2
HLA-B HPRT1
HLA-B PSMC6
HLA-B RANGAP1
HLA-B RCC1
HLA-B TRA
HLA-B PFN2
HLA-B NAA15
HLA-B PCBP1
HLA-B BANF1
HLA-B NUP155
HLA-B PCMT1
HLA-B KPNA3
HLA-B MIF
HLA-B GANAB
HLA-B TARDBP
HLA-B USP14
HLA-B MSN
HLA-B DYNLL1
HLA-B TSN
HLA-B FSCN1
HLA-B PREP
HLA-B MTPN
HLA-B CPSF6
HLA-B AHSA1
HLA-B ARPC2
HLA-B SND1
HLA-B MAGEA1
HLA-B SNRPA1
HLA-B SLC1A5
HLA-B TFRC
HLA-B RAB6A
HLA-B PPP2CB
HLA-B CAPZA1
HLA-B DUSP3
HLA-B RAB5C
HLA-B WDR48
HLA-B CS
HLA-B STMN1
HLA-B PDCD5
HLA-B HADHA
HLA-B PSMC1
HLA-B PSMD13
HLA-B PSMD6
HLA-B PSMD1
HLA-B PSMD3
HLA-B PSMB1
HLA-B PSMB3
HLA-B PSMB4
HLA-B PSMB6
HLA-B GRPEL1
HLA-B TIMM13
HLA-B SEPTIN2
HLA-B CYCS
HLA-B NASP
HLA-B GSPT1
HLA-B GARS1
HLA-B GFPT1
HLA-B AIMP1
HLA-B RARS1
HLA-B DIABLO
HLA-B CLIC1
HLA-B HSPA4L
HLA-B ACTR1A
HLA-B COPG1
HLA-B RANBP1
HLA-B NUTF2
HLA-B RRM1
HLA-B CSDE1
HLA-B GMPS
HLA-B DCTPP1
HLA-B COPS3
HLA-B AASDHPPT
HLA-B NPEPPS
HLA-B RAB2A
HLA-B RAB1B
HLA-B TMED2
HLA-B DAD1
HLA-B LAGE3
HLA-B RDX
HLA-B UQCRC2
HLA-B SHMT2
HLA-B ZNRD2
HLA-B TOMM40
HLA-B EXOSC4
HLA-B TXNDC17
HLA-B PAICS
HLA-B CD8A
HLA-B CTPS1
HLA-B S100A11
HLA-B TKT
HLA-B AHCY
HLA-B MTHFD1
HLA-B TAGLN2
HLA-B SFXN1
HLA-B ACAT1
HLA-B VARS2
HLA-B SEC13
HLA-B CSF1
HLA-B VPS35
HLA-B SEC23A
HLA-B DYNLRB1
HLA-B SDHA
HLA-B AFP
HLA-B APEH
HLA-B SNRPB2
HLA-B CKMT1B
HLA-B CKMT1A
HLA-B PPP1R16A
HLA-B SLC25A1
HLA-B CALM2
HLA-B AKR7A2
HLA-B DRG1
HLA-B RAB14
HLA-B AKR1B1
HLA-B RAB21
HLA-B CAPRIN1
HLA-B PFAS
HLA-B SLIRP
HLA-B NUDC
HLA-B ATP6V1A
HLA-B IARS2
HLA-B PEBP1
HLA-B PGRMC1
HLA-B KCTD12
HLA-B PLS3
HLA-B HLA-C
HLA-B EIF2S3
HLA-B SOD2
HLA-B HSPE1
HLA-B TAP1
HLA-B B2M
HLA-B MRPL40
HLA-B DLAT
HLA-B SSR1
HLA-B CSTB
HLA-B LRRC40
HLA-B HBA1
HLA-B HBA2
HLA-B MCTS1
HLA-B SRP68
HLA-B TAPBP
HLA-B KLRD1
HLA-B RCC2
HLA-B GOT1
HLA-B ERP29
HLA-B TAP2
HLA-B ADSS2
HLA-B OAT
HLA-B ATP5MG
HLA-B ESD
HLA-B PGD
HLA-B TBCE
HLA-B PNP
HLA-B SAR1A
HLA-B DDT
HLA-B LILRB1
HLA-B TRMT112
HLA-B NUDT5
HLA-B CLPP
HLA-B KIR3DL1
HLA-B TPP2
HLA-B SETD4
HLA-B NACA4P
HLA-B SEC11A
HLA-B LTA4H
HLA-B SBDS
HLA-B VMA21
HLA-B C11orf58
HLA-B ACAT2
HLA-B KIR3DS1
HLA-B HLA-B
CCDC26 NOTCH2NLA
CCDC26 ADAMTSL4
CCDC26 KRTAP10-8
CCDC26 KRTAP10-9
CCDC26 KRTAP10-3
UBE3A TCF19
ITGB5 EHMT2
ITGB5 PDIA3
ITGB5 ITGB1
ITGB5 ITGB3BP
ITGB5 APPBP2
ITGB5 DAB1
ITGB5 ALB
ITGB5 VTN
ITGB5 PPARD
ITGB5 BCAR1
ITGB5 CRK
ITGB5 DAB2
ITGB5 ITGA5
ITGB5 PXN
ITGB5 KRT31
ITGB5 PAK4
ITGB5 TNS2
ITGB5 EPS8
ITGB5 PRKCE
ITGB5 DOK1
ITGB5 ANXA5
ITGB5 NOTCH2NLA
ITGB5 KRTAP10-9
ITGB5 KRTAP10-8
ITGB5 STAB2
ITGB5 ADAM9
ITGB5 LTBP3
ITGB5 CCN1
ITGB5 ICAM4
ITGB5 LTBP1
ITGB5 P2RY2
ITGB5 ZBTB17
ITGB5 TLN1
ITGB5 ITGAV
ITGB5 PALLD
ITGB5 MYO10
ITGB5 PLAUR
ITGB5 SPP1
ITGB5 ITGB5
ITGB5 CYSRT1
ITGB5 KRTAP3-2
ITGB5 KRT34
ITGB5 KRTAP1-1
ITGB5 KRTAP1-3
ITGB5 NBPF19
ITGB5 EFEMP2
ITGB5 KRTAP5-7
SUMO2 ZMAT3
SUMO2 KIF18B
ZMAT3 SIAH1
ZMAT3 STAU1
ZMAT3 PRKRA
ZMAT3 TARBP2
AXIN1 NCK2
NCK2 EGFR
NCK2 ERBB2
NCK2 FGFR1
NCK2 SOCS7
NCK2 KLHL35
NCK2 ZBTB7B
NCK2 MIA3
NCK2 CBL
NCK2 ERBB3
NCK2 ERBB4
NCK2 BCR
NCK2 FASLG
NCK2 SOS1
NCK2 BCAR1
NCK2 WAS
NCK2 PDGFRB
NCK2 IRS1
NCK2 CBLB
NCK2 AXL
NCK2 NCKIPSD
NCK2 LCP2
NCK2 WASL
NCK2 DNM1
NCK2 WIPF1
NCK2 GAREM1
NCK2 WIPF2
NCK2 PIK3AP1
NCK2 WBP11
NCK2 NUTM2F
NCK2 SPATA2L
NCK2 PAK1
NCK2 SNW1
NCK2 CIB1
NCK2 DVL1
NCK2 NR5A1
NCK2 NET1
NCK2 SYNPO
NCK2 ATN1
NCK2 VPS37B
NCK2 FAM53C
NCK2 ARHGAP32
NCK2 PAK2
NCK2 WASF1
NCK2 CCDC33
NCK2 ABI2
NCK2 EIF3H
NCK2 SF3B4
NCK2 LIMS1
NCK2 TRIP6
NCK2 ABI1
NCK2 CPSF6
NCK2 ABI3
NCK2 LZTS2
NCK2 CPSF7
NCK2 DOK1
NCK2 CD3E
NCK2 NTRK2
NCK2 EFNB1
NCK2 CHN1
NCK2 HOXC4
NCK2 MAGEA6
NCK2 RASSF7
NCK2 BCL11A
NCK2 VARS2
NCK2 HOMEZ
NCK2 TRIM41
NCK2 PRR20A
NCK2 LRRIQ3
NCK2 NHSL2
NCK2 TRIM15
NCK2 MINK1
NCK2 DRAP1
NCK2 ILK
NCK2 SORBS2
NCK2 RHOU
NCK2 EFNB2
NCK2 NCK2
NCK2 FCRL2
NCK2 EFS
NCK2 DDR1
NCK2 KIAA1217
NCK2 TNR
NCK2 LNX1
NCK2 MASP1
NCK2 RBM26
NCK2 PKN2
NCK2 NPHS1
NCK2 PRR20B
NCK2 PRR20D
NCK2 PRR20C
NCK2 PRR20E
NCK2 DTX3
NCK2 PBX4
NCK2 PRDM6
NCK2 DISC1
NCK2 INCA1
NCK2 ZNF688
NCK2 KPRP
NCK2 CCDC120
NCK2 CBARP
NCK2 DLGAP4
NCK2 REEP4
NCK2 MYPOP
NCK2 TCP10L
NCK2 INTS2
NCK2 NPAS2
NCK2 C4orf17
NCK2 MNT
NCK2 TXK
NCK2 FBXL19
NCK2 KCTD17
NCK2 SCML2
NCK2 ZC2HC1A
NCK2 SF3A2
NCK2 SHD
NCK2 CHN2
NCK2 KLHL24
NCK2 ZC2HC1B
NCK2 SRMS
NCK2 FOSB
NCK2 RBBP8NL
NCK2 ZNF341
NCK2 BTG1
NCK2 FAM83A
NCK2 FAM124A
NCK2 SPATC1L
NCK2 ANKRD55
NCK2 MBD6
NCK2 ZNF526
NCK2 SF1
NCK2 USP32
NCK2 SSH3
NCK2 HOXD8
NCK2 GGN
NCK2 DEFB124
NCK2 CUEDC1
NCK2 PRR16
NCK2 TMEM121
NCK2 ANKS1B
NCK2 NELFA
NCK2 FAM47A
NCK2 CLEC17A
NCK2 KIAA0408
NCK2 SYNGAP1
NCK2 PHETA1
NCK2 CIPC
NCK2 ZBTB12
NCK2 ONECUT3
NCK2 SCX
RNF4 PCBP3
PCBP3 ARF6
PCBP3 SRSF3
PCBP3 PTBP1
PCBP3 TNIK
PCBP3 SNRPA
PCBP3 RNPS1
PCBP3 PTBP2
PCBP3 DDIT4L
PCBP3 PUF60
PCBP3 SAP18
PCBP3 RBM47
PCBP3 MCC
PCBP3 CELF4
DIP2A TGFB1
DIP2A FSTL1
DIP2A DAB2
DIP2A CCDC33
DIP2A FST
DIP2A TRIP13
DIP2A MBIP
DIP2A CEP44
DIP2A SORBS3
DIP2A ADAMTSL4
DIP2A TRIM39
DIP2A GPATCH2L
DIP2A BMP2
DIP2A ZBTB43
DIP2A STAC3
DIP2A IQUB
DIP2A FAM214B
DIP2A INHBA
DIP2A DLX2
DIP2A CD14
DIP2A TMCC2
HERPUD1 RPA2
HERPUD1 SYVN1
HERPUD1 UBQLN1
HERPUD1 PSEN1
HERPUD1 EWSR1
HERPUD1 DERL1
HERPUD1 HTT
HERPUD1 ARHGDIA
HERPUD1 AMFR
HERPUD1 UBQLN2
HERPUD1 SH3RF1
HERPUD1 CD58
HERPUD1 UBXN6
HERPUD1 STARD9
HERPUD1 IMPA2
CTNNB1 PTPN14
CTNNB1 LEO1
PTPN14 CTNNA1
PTPN14 GRB2
PTPN14 BAG3
PTPN14 WWP2
PTPN14 MAGI1
PTPN14 JUP
PTPN14 YWHAE
PTPN14 WWC1
PTPN14 YAP1
PTPN14 WWP1
PTPN14 COPS4
PTPN14 YWHAB
PTPN14 WWC2
PTPN14 STK3
PTPN14 LRR1
PTPN14 LATS1
PTPN14 STXBP4
PTPN14 ACAD11
PTPN14 RC3H2
PTPN14 TJP1
PTPN14 CTNNA2
PTPN14 TRIP6
PIN1 FOXP2
PIN1 EYA2
FOXP2 NFATC2
FOXP2 FOXP3
FOXP2 CDK3
FOXP2 CCNC
FOXP2 LNX1
FOXP2 SP4
FOXP2 RPIA
FOXP2 FOXP4
FOXP2 TSACC
FOXP2 FAM124A
FOXP2 FOXP2
EYA2 HGS
EYA2 TFG
EYA2 BAG3
EYA2 VPS37C
EYA2 POGZ
EYA2 MED25
EYA2 GNAZ
EYA2 SIX1
EYA2 SIX4
EYA2 ACAD9
EYA2 DDI1
EYA2 RBPMS
EYA2 C1orf94
EYA2 DMRTB1
EYA2 RFX6
EYA2 CDK18
EYA2 DTX2
EYA2 TEKT5
EYA2 TEKT4
EYA2 CATSPER1
EYA2 FAM214B
EYA2 TRAPPC6A
EYA2 RFX2
EYA2 SPG21
EYA2 PATZ1
EYA2 ENKD1
EYA2 SNRPC
EYA2 SUOX
EYA2 TSSK3
EYA2 IQUB
EYA2 LGALS4
EYA2 DUSP21
EYA2 PAX9
MAPK1 CTSD
MAPK1 ADAM17
MAPK1 BLNK
CTSD IGF2R
CTSD FN1
CTSD IGFBP3
CTSD UCHL5
CTSD SLC2A4
CTSD PPT1
CTSD CTSB
CTSD PSAP
CTSD IGFBP4
CTSD CSTB
CTSD CST3
CTSD TG
CTSD HBA1
CTSD HBA2
CTSD GRHPR
CTSD ATP6V0A1
CTSD SHBG
CTSD INS
CTSD SERPINA4
CTSD CCL21
CTSD MARCHF9
CTSD BGLAP
ICA1 ING5
ICA1 KRT33B
ICA1 MBD3
ICA1 STK16
ICA1 RAB2A
ICA1 RAB2B
ICA1 CNTF
ICA1 CCDC28A
ICA1 MKKS
SLIT2 ETS1
SLIT2 ROBO1
SLIT2 GPC1
SLIT2 ROBO4
SLIT2 ROBO2
SLIT2 SLIT2
P4HA1 IRS4
P4HA1 P4HB
INPP5D TRIP10
INPP5D PTPN11
INPP5D PRKCD
INPP5D FGR
INPP5D SYK
INPP5D SHC1
INPP5D SH3KBP1
INPP5D CRKL
INPP5D CSF1R
INPP5D GRB2
INPP5D PIK3R1
INPP5D KIT
INPP5D GAB2
INPP5D CD22
INPP5D GAB1
INPP5D CSF3R
INPP5D EPOR
INPP5D CD2AP
INPP5D SLAMF1
INPP5D KHDRBS3
INPP5D DOK1
INPP5D LYN
INPP5D PECAM1
INPP5D FCGR2B
INPP5D JAK3
INPP5D PLCB3
INPP5D KRT31
INPP5D PLCB2
INPP5D PLCG2
INPP5D KRTAP10-3
INPP5D PLCD1
INPP5D HCK
INPP5D PLCB1
INPP5D DOK3
INPP5D ITPKB
INPP5D DOK2
INPP5D PLCH1
INPP5D ITPKA
INPP5D PLCD3
INPP5D IPMK
INPP5D PLCXD2
INPP5D CD300LF
INPP5D FLT3
INPP5D LILRB4
INPP5D INPP1
INPP5D IL4R
INPP5D KRTAP10-9
INPP5D INPP5D
INPP5D PLCB4
INPP5D ITPKC
INPP5D DAB2
INPP5D PLCE1
INPP5D PLCD4
INPP5D PLCZ1
INPP5D PLCH2
INPP5D NOTCH2NLA
INPP5D PLCL1
INPP5D CYSRT1
INPP5D KRTAP6-3
INPP5D KRTAP1-3
VAV3 EGFR
VAV3 ERBB2
VAV3 RAC1
VAV3 SHC1
VAV3 TRAF6
VAV3 GRB2
VAV3 PIK3R1
VAV3 ERBB3
VAV3 PDGFRB
VAV3 RHOA
VAV3 INSR
VAV3 GTF2F2
VAV3 CBLB
VAV3 ROS1
VAV3 LCP2
VAV3 ZYX
VAV3 SH3BP2
VAV3 RHOG
VAV3 ZRANB1
ATG7 MAP1LC3B
ATG7 PRKCD
ATG7 MAP1LC3A
ATG7 SLX4
ATG7 EEF1D
ATG7 GABARAP
ATG7 GABARAPL1
ATG7 MAP1LC3C
ATG7 GABARAPL2
ATG7 CLN3
ATG7 ATG12
ATG7 ATG3
ATG7 ATG10
ATG7 PIK3C2A
USP9Y MAPT
PSMA3 SLC22A23
PSMA3 TBC1D16
PSMA3 FAM171A2
SLC22A23 KRTAP5-9
SLC22A23 NOTCH2NLA
SLC22A23 PTTG1IP
SLC22A23 KRTAP10-8
SLC22A23 KRTAP1-3
SLC22A23 ADIPOQ
SLC22A23 OLFM4
SLC22A23 ADAM33
SLC22A23 WFDC2
SLC22A23 ERMP1
SLC22A23 CBLIF
SLC22A23 CLCA4
SLC22A23 CNIH1
SLC22A23 UPK2
SLC22A23 CLN6
TBC1D16 AGTRAP
TBC1D16 MAP1LC3A
TBC1D16 TNS2
TBC1D16 KRTAP5-9
TBC1D16 RGS20
TBC1D16 ARL6IP1
TBC1D16 GABARAPL1
TBC1D16 NOTCH2NLA
TBC1D16 CREB3
TBC1D16 KRTAP10-8
TBC1D16 KRTAP10-9
TBC1D16 RGS17
TBC1D16 KRTAP3-2
TBC1D16 KRTAP10-5
ATXN1 ZNF804A
ATXN1 IL34
ATXN1 GPATCH8
ZNF804A SOS1
EGFR MT-CO2
EGFR LRRK1
EGFR CCDC50
EGFR SELENOP
EGFR CLNK
EGFR PTK2B
EGFR MAPK8IP1
MT-CO2 NDUFS1
MT-CO2 CANX
MT-CO2 TRAF6
MT-CO2 ECSIT
MT-CO2 YWHAE
MT-CO2 AIFM1
MT-CO2 COX4I1
MT-CO2 NLGN3
MT-CO2 COA3
MT-CO2 CYC1
MT-CO2 ABHD16A
MT-CO2 NDUFA1
MT-CO2 UQCRQ
MT-CO2 SUOX
MT-CO2 UQCR10
MT-CO2 UQCRFS1
MT-CO2 PINX1
MT-CO2 NELFCD
MT-CO2 UQCRC2
MT-CO2 NDUFAF1
MT-CO2 CYB5D1
MT-CO2 UQCR11
MT-CO2 SOD1
